licence_key,state,licence_id,name,name_norm,address,city,zip,licence_type,expiry,lat,lon,geom,source_url,observed_at,addr_norm
NJ/PIF001057/1,NJ,PIF001057,GREEN VILLAGE GARAGE LLC,GREENVILLAGEGARAGE,526 GREEN VILLAGE RD,GREEN VILLAGE,07935,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,526GREENVILLAGERD
NJ/PIF001059/1,NJ,PIF001059,BRADLEY AUTOMOTIVE INC,BRADLEYAUTOMOTIVE,335 SHREWSBURY AVE,RED BANK,07701,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,335SHREWSBURYAVE
NJ/PIF001060/1,NJ,PIF001060,NELSON AUTO AND MARINE LLC,NELSONAUTOMARINE,16 FOUNDRY STREET,NEWARK,07105,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,16FOUNDRYST
NJ/PIF001061/1,NJ,PIF001061,FOUR S OF IRVINGTON LLC,FOURSIRVINGTON,908 STUYVESANT AVE,IRVINGTON,07111,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,908STUYVESANTAVE
NJ/PIF001062/1,NJ,PIF001062,ORADELL AUTO REP INC,ORADELLAUTOREP,280 KINDERKAMACK ROAD,ORADELL,07649,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,280KINDERKAMACKRD
NJ/PIF001066/1,NJ,PIF001066,MAINLAND AUTO & TIRE CTR IN,MAINLANDAUTOTIRECTRIN,339 E JIMMIE LEEDS ROAD,GALLOWAY,08205,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,339EJIMMIELEEDSRD
NJ/PIF001067/1,NJ,PIF001067,FIERO JON'S LLC,FIEROJONS,330 E MAIN ST,TUCKERTON,08087,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,330EMAINST
NJ/PIF001071/1,NJ,PIF001071,RAULS TRUCK REPAIR INC,RAULSTRUCKREPAIR,2 FISH HOUSE ROAD,KEARNY,07032,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2FISHHOUSERD
NJ/PIF001072/1,NJ,PIF001072,JIMMYS AUTO CARE INC,JIMMYSAUTOCARE,348 MARKET STREET,ELMWOOD PARK,07407,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,348MARKETST
NJ/PIF001076/1,NJ,PIF001076,CARLOS' AUTO REPAIR,CARLOSAUTOREPAIR,1045 SOUTH EAST BLVD,VINELAND,08360,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1045SEBLVD
NJ/PIF001077/1,NJ,PIF001077,PIPCO TRANSPORTATION INC,PIPCOTRANSPORTATION,711 LANDIS AVENUE,ROSENHAYN,08352,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,711LANDISAVE
NJ/PIF001079/1,NJ,PIF001079,VALE TIRE CORP,VALETIRE,678 WESTWOOD AVE,RIVER VALE,07675,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,678WESTWOODAVE
NJ/PIF001085/1,NJ,PIF001085,MAPLE AVENUE AUTO INC,MAPLEAVENUEAUTO,577 BROAD STREET,GLEN ROCK,07452,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,577BROADST
NJ/PIF001086/1,NJ,PIF001086,M&K GAS & AUTO REPAIR INC,MKGASAUTOREPAIR,644 SOUTH CENTER ST,ORANGE,07050,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,644SCENTERST
NJ/PIF001088/1,NJ,PIF001088,D & L AUTOMOTIVE LLC,DLAUTOMOTIVE,251 WASHINGTON AVE,NUTLEY,07110,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,251WASHINGTONAVE
NJ/PIF001089/1,NJ,PIF001089,EXPERIENCED AUTOMOTIVE,EXPERIENCEDAUTOMOTIVE,809 ROUTE 9,LANOKA HARBOR,08734,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,809RT9
NJ/PIF001093/1,NJ,PIF001093,CORSEL AUTO SERVICE,CORSELAUTOSERVICE,305 ORANGE AVENUE,IRVINGTON,07111,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,305ORANGEAVE
NJ/PIF001095/1,NJ,PIF001095,MENDES & OLIVEIRA INC,MENDESOLIVEIRA,99 CLIFFORD ST,NEWARK,07105,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,99CLIFFORDST
NJ/PIF001103/1,NJ,PIF001103,NICK'S TOWING SERVICE INC,NICKSTOWINGSERVICE,31 HATHAWAY STREET,WALLINGTON,07057,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,31HATHAWAYST
NJ/PIF001104/1,NJ,PIF001104,ABS SOLUTION LLC,ABSSOLUTION,309 MILL STREET,MOORESTOWN,08057,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,309MILLST
NJ/PIF001105/1,NJ,PIF001105,GTA SERVICES LLC,GTASERVICES,25 WHITE SWAN WAY,BRICK,08723,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,25WHITESWANWAY
NJ/PIF001110/1,NJ,PIF001110,VAN METER AUTO REPAIR,VANMETERAUTOREPAIR,395 WENONAH AVENUE,MANTUA,08051,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,395WENONAHAVE
NJ/PIF001113/1,NJ,PIF001113,HILLSBOROUGH SERVICS INC,HILLSBOROUGHSERVICS,296 US 206,HILLSBOROUGH,08844,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,296US206
NJ/PIF001115/1,NJ,PIF001115,MOBILE DIESEL INSP LLC,MOBILEDIESELINSP,168 ANDERSON PARKWAY,CEDAR GROVE,07009,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,168ANDERSONPKWY
NJ/PIF001116/1,NJ,PIF001116,PROLIFT EQUIP SRV INC,PROLIFTEQUIPSRV,57 1ST AVENUE,PATERSON,07514,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,571AVE
NJ/PIF001117/1,NJ,PIF001117,HP AUTOMOTIVE INC,HPAUTOMOTIVE,191 BERGEN TURNPIKE,RIDGEFIELD PRK,07660,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,191BERGENTPKE
NJ/PIF001118/1,NJ,PIF001118,HUNTER KEYSTONE PETERBLT LP,HUNTERKEYSTONEPETERBLT,454 N. BROADWAY,PENNSVILLE,08070,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,454NBROADWAY
NJ/PIF001121/1,NJ,PIF001121,GABRIELLI KENWORTH NJ LLC,GABRIELLIKENWORTHNJ,2306 US ROUTE 130 NORTH,DAYTON,08810,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2306USRT130N
NJ/PIF001122/1,NJ,PIF001122,CARMENS TOWING INC OF NJ,CARMENSTOWINGNJ,PO BOX 9 23 WILLOW ROAD,MAPLE SHADE,08052,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,
NJ/PIF001128/1,NJ,PIF001128,AKAR 7 AUTOMOTIVE INC,AKAR7AUTOMOTIVE,491 BLOOMFIELD AVE,BLOOMFIELD,07003,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,491BLOOMFIELDAVE
NJ/PIF001131/1,NJ,PIF001131,MILLER AUTO LEASING,MILLERAUTOLEASING,39-47 INDUSTRIAL AVENUE,HASBROUCK HGTS,07604,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3947INDUSTRIALAVE
NJ/PIF001132/1,NJ,PIF001132,SUNNY BOYS INC,SUNNYBOYS,1635 ALBANY AVE,ATLANTIC CITY,08401,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1635ALBANYAVE
NJ/PIF001135/1,NJ,PIF001135,TJ'S TIRE AUTO CENTER LLC,TJSTIREAUTOCENTER,536 KINDER KAMACK RD,RIVER EDGE,07661,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,536KINDERKAMACKRD
NJ/PIF001136/1,NJ,PIF001136,AA TRUE AUTO INC,AATRUEAUTO,1169 WASHINGTON ST,TOMS RIVER,08753,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1169WASHINGTONST
NJ/PIF001137/1,NJ,PIF001137,MASTROJOHN AUTO SERVICE INC,MASTROJOHNAUTOSERVICE,1450 RICHMOND AVE,POINT PLEASANT,08742,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1450RICHMONDAVE
NJ/PIF001141/1,NJ,PIF001141,HALEDON GAS & AUTO INC,HALEDONGASAUTO,351 HALDEON AVENUE,HALEDON,07508,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,351HALDEONAVE
NJ/PIF001143/1,NJ,PIF001143,ED'S AUTO LLC,EDSAUTO,965 RT 50,MAYSLANDING,08330,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,965RT50
NJ/PIF001146/1,NJ,PIF001146,BRD ED VOC SCH CNTY PASSAIC,BRDEDVOCSCHCNTYPASSAIC,45 REINHARDT ROAD,WAYNE,07470,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,45REINHARDTRD
NJ/PIF001152/1,NJ,PIF001152,MANNYS AUTO REPAIRS,MANNYSAUTOREPAIRS,221 4TH ST,FAIRVIEW,07022,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2214ST
NJ/PIF001153/1,NJ,PIF001153,CHET'S BERKELEY ATO LLC,CHETSBERKELEYATO,116 SHERMAN AVENUE,BERKELEY HGTS,07922,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,116SHERMANAVE
NJ/PIF001155/1,NJ,PIF001155,GREENTREE AUTOMOTIVE LLC,GREENTREEAUTOMOTIVE,650 N. BERLIN ROAD,LINDENWOLD,08021,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,650NBERLINRD
NJ/PIF001156/1,NJ,PIF001156,GENERAL TRUCKING RPR LLC,GENERALTRUCKINGRPR,745 RTE 17 NO 2ND FL,CARLSTADT,07072,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,745RT17NO2
NJ/PIF001157/1,NJ,PIF001157,OZZY'S AUTO REPAIR,OZZYSAUTOREPAIR,401 GOFFLE ROAD,WYCKOFF,07481,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,401GOFFLERD
NJ/PIF001160/1,NJ,PIF001160,MILLER AUTO LEASING CO,MILLERAUTOLEASING,1234 DOUGHTY ROAD,EGG HARBOR TWP,08234,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1234DOUGHTYRD
NJ/PIF001161/1,NJ,PIF001161,HILLTOP AUTO REPAIRS INC,HILLTOPAUTOREPAIRS,128 MORRIS AVENUE,SUMMIT,07901,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,128MORRISAVE
NJ/PIF001163/1,NJ,PIF001163,JJ AUTOMOTIVE II INC,JJAUTOMOTIVEII,1150 HENDRICKS CAUSEWAY,RIDGEFIELD,07657,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1150HENDRICKSCAUSEWAY
NJ/PIF001164/1,NJ,PIF001164,LINA & ITALO P LLC,LINAITALOP,125 WEST MAIN STREET,BOONTON,07005,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,125WMAINST
NJ/PIF001167/1,NJ,PIF001167,LORINGERS BP LLC,LORINGERSBP,901 BURLINGTON AVE,DELANCO,08075,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,901BURLINGTONAVE
NJ/PIF001168/1,NJ,PIF001168,CELEBRITY OF SPRINGFIELD LL,CELEBRITYSPRINGFIELDLL,391 ROUTE 22 EAST,SPRINGFIELD,07081,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,391RT22E
NJ/PIF001169/1,NJ,PIF001169,"HOP OPERATING COMPANY, LLC",HOPOPERATING,987 STATE RD RT. 206,PRINCETON,08540,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,987STATERDRT206
NJ/PIF001173/1,NJ,PIF001173,ONE AUTO BODY LLC,ONEAUTOBODY,325 GRAND AVE,PALISADES PARK,07650,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,325GRANDAVE
NJ/PIF001174/1,NJ,PIF001174,ERSA- 1     CORP,ERSA1,2352 MORRIS AVE,UNION,07083,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2352MORRISAVE
NJ/PIF001175/1,NJ,PIF001175,NAPOLI TRANSPORTATION INC,NAPOLITRANSPORTATION,73 EAGLE ROCK AVENUE,EAST HANOVER,07936,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,73EAGLEROCKAVE
NJ/PIF001178/1,NJ,PIF001178,SOMET TRUCK CENTER NJ LLC,SOMETTRUCKCENTERNJ,860 NORTH AVE E,ELIZABETH,07201,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,860NAVEE
NJ/PIF001180/1,NJ,PIF001180,BRIDGEWATER TIRE&MUFFLR SRV,BRIDGEWATERTIREMUFFLRSRV,49 OLD YORK ROAD,BRIDGEWATER,08807,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,49OLDYORKRD
NJ/PIF001181/1,NJ,PIF001181,OLDWICK VILLAGE GARAGE LLC,OLDWICKVILLAGEGARAGE,"POB279, 30 OLD TURNPIKE RD",OLDWICK,08858,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,POB27930OLDTPKERD
NJ/PIF001183/1,NJ,PIF001183,AUTO DIAGNOSTICS & RPRS SRV,AUTODIAGNOSTICSRPRSSRV,466 BERGEN BLVD,RIDGEFIELD,07657,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,466BERGENBLVD
NJ/PIF001184/1,NJ,PIF001184,DL HAINES,DLHAINES,528 ROUTE 9,WARETOWN,08758,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,528RT9
NJ/PIF001186/1,NJ,PIF001186,PREMIER EMSN&SFTY INSPT LLC,PREMIEREMSNSFTYINSPT,912 NEPTUNE AVE,BEACHWOOD,08722,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,912NEPTUNEAVE
NJ/PIF001187/1,NJ,PIF001187,CMQ AUTO LLC,CMQAUTO,112 CENTRAL AVE,JERSEY CITY,07304,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,112CENTRALAVE
NJ/PIF001194/1,NJ,PIF001194,MASSIMO MOTORWORKS LLC,MASSIMOMOTORWORKS,430 BROAD STREET,SHREWSBURY,07702,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,430BROADST
NJ/PIF001196/1,NJ,PIF001196,RIVER GAS STATION LLC,RIVERGASSTATION,2901 ASBURY AVE,OCEAN,07712,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2901ASBURYAVE
NJ/PIF001198/1,NJ,PIF001198,DRIVERS TIRE & SRVC CTR LLC,DRIVERSTIRESRVCCTR,669 STATE RTE 22,WHITEHOUSE STA,08889,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,669STATERT22
NJ/PIF001199/1,NJ,PIF001199,HALL'S SERVICE CENTER,HALLSSERVICECENTER,671 ROUTE 70,LAKEHURST,08733,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,671RT70
NJ/PIF001202/1,NJ,PIF001202,BUDGET TRUCK REPAIR,BUDGETTRUCKREPAIR,3526 NORTH WEST BLVD,VINELAND,08360,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3526NWBLVD
NJ/PIF001206/1,NJ,PIF001206,BORDEN AUTO REP LLC,BORDENAUTOREP,196 RT 130 SOUTH,BORDENTOWN,08505,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,196RT130S
NJ/PIF001209/1,NJ,PIF001209,HOMER AVE AUTOMOTIVE LLC,HOMERAVEAUTOMOTIVE,907 HOMER AVE,PLEASANTVILLE,08232,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,907HOMERAVE
NJ/PIF001210/1,NJ,PIF001210,MAGNOLIA SERVICE #1 INC,MAGNOLIASERVICE1,1612 ROUTE 9,TOMS RIVER,08755,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1612RT9
NJ/PIF001212/1,NJ,PIF001212,DELTA AUTO BODY LLC,DELTAAUTOBODY,225 BROAD AVENUE,FAIRVIEW,07022,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,225BROADAVE
NJ/PIF001213/1,NJ,PIF001213,AUTO REPAIR SOLUTIONS INC,AUTOREPAIRSOLUTIONS,399 NORTHFIELD AVENUE,W. ORANGE,07052,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,399NORTHFIELDAVE
NJ/PIF001214/1,NJ,PIF001214,SILVER LAKE AUTO,SILVERLAKEAUTO,22 BROOK ST,BELLEVILLE,07109,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,22BROOKST
NJ/PIF001216/1,NJ,PIF001216,JOHN'S PLAZA WEST ATMTV INC,JOHNSPLAZAWESTATMTV,900 JULIA STREET,ELIZABETH,07201,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,900JULIAST
NJ/PIF001217/1,NJ,PIF001217,PETE'S AUTO REP & SERV LLC,PETESAUTOREPSERV,440 BRIDETON PIKE ROUTE 77,MONROEVILLE,08343,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,440BRIDETONPIKERT77
NJ/PIF001218/1,NJ,PIF001218,GODWIN EXXON S/C,GODWINEXXONSC,178 GODWIN AVENUE,WYCKOFF,07481,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,178GODWINAVE
NJ/PIF001219/1,NJ,PIF001219,2 SWIMMING RIVER ROAD INC,2SWIMMINGRIVERROAD,2 SWIMMING RIVER ROAD,LINCROFT,07738,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2SWIMMINGRIVERRD
NJ/PIF001221/1,NJ,PIF001221,HARRINGTON SERV DMC INC,HARRINGTONSERVDMC,121 KENNEDY BLVD,BAYONNE,07002,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,121KENNEDYBLVD
NJ/PIF001222/1,NJ,PIF001222,QUENZEL'S SERVICE LLC,QUENZELSSERVICE,1106 MANTUA PIKE,WENONAH,08090,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1106MANTUAPIKE
NJ/PIF001227/1,NJ,PIF001227,PARKER AUTOMOTIVE LLC,PARKERAUTOMOTIVE,1835 WOODLYNNE AVENUE,WOODLYNNE,08107,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1835WOODLYNNEAVE
NJ/PIF001229/1,NJ,PIF001229,SISBARRO TOWING & RECOV LLC,SISBARROTOWINGRECOV,1970 US HIGHWAY 22 EAST,UNION,07083,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1970USHWY22E
NJ/PIF001232/1,NJ,PIF001232,A1 AUTO & TRUCK,A1AUTOTRUCK,3023 RT 206 SOUTH,COLUMBUS,08022,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3023RT206S
NJ/PIF001233/1,NJ,PIF001233,VSA BAS LLC,VSABAS,530 ROUTE 130,HIGHTSTOWN,08520,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,530RT130
NJ/PIF001234/1,NJ,PIF001234,BAY TRANSMISSION SERVICE IN,BAYTRANSMISSIONSERVICEIN,560 E BAY AVE,MANAHAWKIN,08050,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,560EBAYAVE
NJ/PIF001237/1,NJ,PIF001237,D&J TRUCK AND RV REPAIR LLC,DJTRUCKRVREPAIR,2135 STATE ROUTE 31,GLEN GARDNER,08826,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2135STATERT31
NJ/PIF001239/1,NJ,PIF001239,MATTHEY AUTOMOTIVE INC,MATTHEYAUTOMOTIVE,100A W CRESCENT BLVD,COLLINGSWOOD,08108,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,100AWCRESCENTBLVD
NJ/PIF001244/1,NJ,PIF001244,ZNP AUTOMOTIVE SERVICES INC,ZNPAUTOMOTIVESERVICES,316 RIVER RD,N ARLINGTON,07031,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,316RIVERRD
NJ/PIF001246/1,NJ,PIF001246,HEIGHTS BOULEVARD SERV LLC,HEIGHTSBOULEVARDSERV,321 BOULEVARD,HASBROUCK HGTS,07604,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,321BLVD
NJ/PIF001247/1,NJ,PIF001247,OMAR AUTO CLINIC,OMARAUTOCLINIC,6902 KENNEDY BLVD WEST,GUTTENBERG,07093,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,6902KENNEDYBLVDW
NJ/PIF001249/1,NJ,PIF001249,CAR CARE CNTR OF NWRK LLC,CARCARECNTRNWRK,313 W MARKET STREET,NEWARK,07103,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,313WMARKETST
NJ/PIF001250/1,NJ,PIF001250,W CAMPBELL SPPLY CO SC LLC,WCAMPBELLSPPLYSC,2 STATE ROUTE 94,LAFAYETTE,07848,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2STATERT94
NJ/PIF001252/1,NJ,PIF001252,HI-TECH AUTO CENTER,HITECHAUTOCENTER,503 21 ST AVENUE,PATERSON,07503,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,50321STAVE
NJ/PIF001253/1,NJ,PIF001253,K AND Y AUTO CARE LLC,KYAUTOCARE,1 KNICKERBOCKER ROAD,CLOSTER,07624,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1KNICKERBOCKERRD
NJ/PIF001255/1,NJ,PIF001255,NATIONAL TRAILER LNSG INC,NATIONALTRAILERLNSG,2382 RT 130 NORTH,S BRUNSWICK,08810,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2382RT130N
NJ/PIF001257/1,NJ,PIF001257,AUTO BOYS LLC,AUTOBOYS,1229 SOUTH CLINTON AVENUE,TRENTON,08611,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1229SCLINTONAVE
NJ/PIF001259/1,NJ,PIF001259,B AND F SOUTH LLC,BFSOUTH,PO BOX 66,ALLENWOOD,08720,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,
NJ/PIF001262/1,NJ,PIF001262,S & S SHELL INC,SSSHELL,793 VAN HOUTEN AVENUE,CLIFTON,07013,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,793VANHOUTENAVE
NJ/PIF001263/1,NJ,PIF001263,ONESTOP QK LUBE&AUTO RP INC,ONESTOPQKLUBEAUTORP,170 ROUTE 37 EAST,TOMS RIVER,08753,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,170RT37E
NJ/PIF001264/1,NJ,PIF001264,HOUPERT FLEET SERVICES LLC,HOUPERTFLEETSERVICES,115 S ATLANTIC AVE,BERLIN,08009,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,115SATLANTICAVE
