route_id,route_name,route_ref,sign_type,sign_num,routeid_state,nn,state_fips,state,county_fips,fclass,aadt,aadt_com,through_lanes,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props
383,S 57,S 57,S,57,98200000570000001,1,18,IN,18163,3,1242,159,2,"MULTILINESTRING((-87.4763849996734 38.1353160000915,-87.4761189995346 38.1356159994767,-87.4756000005742 38.1361989995313))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 383, ""NN"": 1, ""AADT"": 1242, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S57"", ""CTFIPS"": 163, ""FCLASS"": 3, ""SIGNN1"": ""57"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""98200000570000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 159, ""ENDPOINT"": 7.94000006, ""FUT_AADT"": 1466, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377145, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 61, ""BEGINPOINT"": 7.86600018, ""THROUGH_LA"": 2, ""Shape__Length"": 0.0011814875495671936}"
384,I 69,I 69,I,69,12600000690000001,1,18,IN,18051,1,14045,1651,4,"MULTILINESTRING((-87.4673079998345 38.1991390001582,-87.4672839995451 38.2008899996211,-87.4672869999181 38.2013019997699,-87.4672999994386 38.2033970000785,-87.4672609999788 38.2053329994211,-87.467251999758 38.207982999544,-87.4672109997501 38.2097160002171,-87.4671770003133 38.2101669993873,-87.4671029997951 38.2106280003993,-87.4669610004032 38.2114729997011,-87.4667799997549 38.2122050001886,-87.4663800006201 38.2138129997194,-87.465908000617 38.2156540001081,-87.4657820002203 38.2162030003258,-87.4656549999987 38.2168969997451,-87.465601999397 38.2174370003832,-87.4655329998 38.2180590000177,-87.4654869997692 38.2189149998825,-87.4654730004238 38.2207900003545,-87.4654330002409 38.2226040002128,-87.4654259996699 38.2232069999808,-87.4654159996241 38.2239910001813,-87.4653939998828 38.2245609993847,-87.465320000263 38.225112000109,-87.4652230001786 38.2255670004478,-87.4650690001928 38.2261930003122,-87.464738000655 38.2270710001742,-87.4643240003782 38.2278629999214,-87.4639109999264 38.228553000584,-87.4634340007987 38.2291799993755,-87.4629109998436 38.2297739997072,-87.4620990000819 38.2305259998333,-87.46136099994 38.2311159994529,-87.4605979996838 38.2316589993703,-87.4592679998882 38.232432999983,-87.4576979998931 38.2333359995774,-87.4550199998603 38.2348749998695,-87.4532169993383 38.2359209998114,-87.4520330000309 38.2366190002338,-87.4508999998788 38.2372749996241,-87.4497669997267 38.2379319999578,-87.4488139994997 38.2385059998785,-87.4479389999888 38.2390190002838,-87.4470369998154 38.2395119999777,-87.4466879998359 38.2397440003371,-87.4461110002508 38.2401270001134,-87.4453389997737 38.2406389998961,-87.4447720002344 38.2410290003568,-87.4441309992786 38.2415150001195,-87.4433059999964 38.2421549995895,-87.442483000364 38.2428719993946,-87.4417640004887 38.2434860003051,-87.4410439998901 38.2441409993985,-87.4403760000685 38.2447960003508,-87.4392450004645 38.2459009998257,-87.4380379997942 38.2471890001106,-87.4367709997478 38.2486530002164,-87.4363330000799 38.249138999804,-87.4353689999822 38.2502099999259,-87.4345720002891 38.2510750004015,-87.4334690002743 38.252369999371,-87.4334420005101 38.2523970000512,-87.4321219998619 38.2537719996919,-87.4309489995268 38.2550390007224))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 384, ""NN"": 1, ""AADT"": 14045, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I69"", ""CTFIPS"": 51, ""FCLASS"": 1, ""SIGNN1"": ""69"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""12600000690000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 1651, ""ENDPOINT"": 6.98999977, ""FUT_AADT"": 16011, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377146, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 518, ""BEGINPOINT"": 2.35700011, ""THROUGH_LA"": 4, ""Shape__Length"": 0.0725941786489406}"
385,I 64,I 64,I,64,12600000640000002,1,18,IN,18051,1,17421,5550,4,"MULTILINESTRING((-87.5040639998022 38.1657079998363,-87.5035630003851 38.1658500000404,-87.5027070002424 38.1661080002009,-87.5011640000115 38.1666110002808,-87.4998350000408 38.1670410000251,-87.4997329999336 38.167073999623,-87.4982230002129 38.1675680002091,-87.4965469999126 38.1681019998222,-87.4958990001824 38.1682930002655,-87.4951750002842 38.1684909998788,-87.4944580000587 38.1686709994457,-87.4937819998411 38.1688190005301,-87.4930819993341 38.1689629997125,-87.4925659998484 38.1690560005193,-87.4918939998287 38.1691710000695,-87.4912240003572 38.1692659999909,-87.4903969996285 38.1693649999558,-87.4895580001026 38.1694450004284,-87.4885460003244 38.1695059993526,-87.4876190000366 38.1695410000321,-87.4866559997638 38.1695499996795,-87.4825050007186 38.169547999601,-87.4820550004568 38.1695449994832,-87.4787600006559 38.1695559999146,-87.476957000134 38.1695559999146,-87.4765429998572 38.1695559999146,-87.4760419995417 38.1695549998755,-87.4756519995544 38.169559000032,-87.4734909997305 38.1695620001492,-87.470729999857 38.1695610001102,-87.4699870005905 38.1695610001102,-87.4699270003161 38.1695620001492))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 385, ""NN"": 1, ""AADT"": 17421, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I64"", ""CTFIPS"": 51, ""FCLASS"": 1, ""SIGNN1"": ""64"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""12600000640000002"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 5550, ""ENDPOINT"": 1.903, ""FUT_AADT"": 19860, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377147, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 493, ""BEGINPOINT"": 0, ""THROUGH_LA"": 4, ""Shape__Length"": 0.03465365456303664}"
386,U 41,U 41,U,41,22600000410000001,1,18,IN,18051,3,30602,2963,4,"MULTILINESTRING((-87.5503229995811 38.1692070002476,-87.5503000000149 38.1701000001125,-87.5502779993753 38.1713189995862,-87.5502560005323 38.1724199999719,-87.550223000022 38.1738479998961,-87.5501970000828 38.1740449999781,-87.5501950004329 38.1741869994775,-87.5500649998383 38.1814180003233))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 386, ""NN"": 1, ""AADT"": 30602, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 51, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""22600000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 2963, ""ENDPOINT"": 1.02199996, ""FUT_AADT"": 36110, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377148, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 2347, ""BEGINPOINT"": 0.18000001, ""THROUGH_LA"": 4, ""Shape__Length"": 0.01221498664049259}"
387,I 64,I 64,I,64,18200000640000002,1,18,IN,18163,1,17421,5550,4,"MULTILINESTRING((-87.5257809999678 38.166235999854,-87.5223929993822 38.1659150002107,-87.5209980001876 38.1657800007702,-87.5189740006311 38.1655869999116,-87.5174420002708 38.1654410002255,-87.5153899993285 38.16524700049,-87.5139809998903 38.1651100003185,-87.5132770000835 38.1650469996325,-87.512451999903 38.1649760001955,-87.5119930003187 38.1649400000467,-87.5115269992651 38.1649180006141,-87.5110140001524 38.1649020003805,-87.5105610004159 38.1648920000561,-87.5101110001541 38.1648979999684,-87.5094520005532 38.1649160004085,-87.5089029996589 38.1649390006505,-87.5084079991913 38.1649719997875,-87.5079729998964 38.1650120003266,-87.507474999954 38.1650650000359,-87.5068690000566 38.165144000184,-87.5062560004865 38.1652389997035,-87.5055860001167 38.1653610003024,-87.504946999709 38.1654949997178,-87.5044129997816 38.1656190000747,-87.5040639998022 38.1657079998363))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 387, ""NN"": 1, ""AADT"": 17421, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I64"", ""CTFIPS"": 163, ""FCLASS"": 1, ""SIGNN1"": ""64"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""18200000640000002"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 5550, ""ENDPOINT"": 1.19299996, ""FUT_AADT"": 19860, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377149, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 493, ""BEGINPOINT"": 0, ""THROUGH_LA"": 4, ""Shape__Length"": 0.021848010395510098}"
388,U 41,U 41,U,41,28200000410000001,1,18,IN,18163,3,22276,2514,4,"MULTILINESTRING((-87.5507209999644 38.1484469995087,-87.5506820005047 38.1493380001156,-87.5506709997357 38.1503399995084,-87.5506450006947 38.1525189993075,-87.5506089998114 38.1532829996115,-87.5505929999179 38.1535739997963,-87.5505939997428 38.1545750000884,-87.5505760001995 38.1557249997051,-87.5505660001537 38.1563059996897,-87.5505329996434 38.1575739996523,-87.5505329996434 38.1575989997914,-87.5505270006939 38.1583949996564,-87.5504950000086 38.1597739995718,-87.5504929994604 38.1603750002669,-87.5504559996505 38.1620680001916,-87.5504420003051 38.1627049994934,-87.5504199996655 38.1641449997045,-87.5503759992846 38.1663320001526,-87.5503719999849 38.1665849996203))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 388, ""NN"": 1, ""AADT"": 22276, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 163, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""28200000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 2514, ""ENDPOINT"": 17.03899956, ""FUT_AADT"": 26286, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377150, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 816, ""BEGINPOINT"": 15.78800011, ""THROUGH_LA"": 4, ""Shape__Length"": 0.018142610224530283}"
389,I 64,I 64,I,64,12600000640000001,1,18,IN,18051,1,17421,5550,4,"MULTILINESTRING((-87.541034999855 38.1669319996844,-87.5385559991155 38.1669319996844,-87.5377400000541 38.1669309996092,-87.5366620001536 38.1669190001188,-87.5359280002097 38.166906000551,-87.5349460005686 38.1668840002991,-87.5341270002359 38.1668569996598,-87.5330069996043 38.1668070000714,-87.5320400000319 38.1667540002161,-87.5310640002386 38.1666960006367,-87.5307379998254 38.1666740003214,-87.5303899996708 38.1666489997625,-87.5289960003011 38.1665340004711,-87.5272070000229 38.1663699997797,-87.5265359998282 38.1663089996438,-87.5257809999678 38.166235999854))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 389, ""NN"": 1, ""AADT"": 17421, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I64"", ""CTFIPS"": 51, ""FCLASS"": 1, ""SIGNN1"": ""64"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""12600000640000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 5550, ""ENDPOINT"": 2.8499999, ""FUT_AADT"": 19860, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377151, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 493, ""BEGINPOINT"": 2.01799989, ""THROUGH_LA"": 4, ""Shape__Length"": 0.01527932555437452}"
390,U 41,U 41,U,41,22600000410000001,1,18,IN,18051,3,22276,2514,4,"MULTILINESTRING((-87.5503719999849 38.1665849996203,-87.550363999589 38.1669339998346,-87.5503599993911 38.1671369999698,-87.5503520007918 38.1675080004366,-87.5503330005252 38.1686499997781,-87.5503229995811 38.1692070002476))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 390, ""NN"": 1, ""AADT"": 22276, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 51, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""22600000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 2514, ""ENDPOINT"": 0.18000001, ""FUT_AADT"": 26286, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377152, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 816, ""BEGINPOINT"": 0, ""THROUGH_LA"": 4, ""Shape__Length"": 0.0026224657626113456}"
391,I 64,I 64,I,64,12600000640000001,1,18,IN,18051,1,17421,5550,4,"MULTILINESTRING((-87.5429659995252 38.1669359999848,-87.5419149993888 38.1669319996844,-87.541034999855 38.1669319996844))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 391, ""NN"": 1, ""AADT"": 17421, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I64"", ""CTFIPS"": 51, ""FCLASS"": 1, ""SIGNN1"": ""64"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""12600000640000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 5550, ""ENDPOINT"": 2.01799989, ""FUT_AADT"": 19860, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377153, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 493, ""BEGINPOINT"": 1.91199994, ""THROUGH_LA"": 4, ""Shape__Length"": 0.0019310072830500185}"
392,U 41,U 41,U,41,22600000410000001,1,18,IN,18051,3,21013,2367,4,"MULTILINESTRING((-87.5500649998383 38.1814180003233,-87.5500499997697 38.1817450001214,-87.5500049995638 38.182747999596,-87.5499879998454 38.1846670000506,-87.5499430005379 38.1868560000159,-87.5498610005221 38.1912250005059,-87.5498070000954 38.193121999242,-87.5497960002248 38.1943969998368,-87.5497619998896 38.1959169997277))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 392, ""NN"": 1, ""AADT"": 21013, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 51, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""22600000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 2367, ""ENDPOINT"": 2.02200007, ""FUT_AADT"": 24795, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377154, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 3247, ""BEGINPOINT"": 1.02199996, ""THROUGH_LA"": 4, ""Shape__Length"": 0.014502855566119393}"
393,U 41,U 41,U,41,22600000410000001,1,18,IN,18051,3,24842,2222,4,"MULTILINESTRING((-87.5497619998896 38.1959169997277,-87.5497600002397 38.1959870004077,-87.5497309999274 38.1972720003789,-87.5497200000568 38.1982219997028,-87.5497640004377 38.1991850002109,-87.5498319993115 38.2000210002195,-87.5499209998982 38.2007479999274,-87.5500600007137 38.2014939996186,-87.5502020001056 38.2020539998147,-87.5503759992846 38.2026630000802,-87.5505629997807 38.2032079997448,-87.550812000201 38.2038149996902,-87.5510520004005 38.204332000181,-87.5513379997325 38.2050199997211,-87.5513489996031 38.205041999753))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 393, ""NN"": 1, ""AADT"": 24842, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""U41"", ""CTFIPS"": 51, ""FCLASS"": 3, ""SIGNN1"": ""41"", ""SIGNT1"": ""U"", ""STFIPS"": 18, ""ROUTEID"": ""22600000410000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 2222, ""ENDPOINT"": 2.66300011, ""FUT_AADT"": 29314, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377155, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 3589, ""BEGINPOINT"": 2.02200007, ""THROUGH_LA"": 4, ""Shape__Length"": 0.009382484742758513}"
394,I 64,I 64,I,64,18700000640000001,1,18,IN,18173,1,16299,4940,4,"MULTILINESTRING((-87.4622109993366 38.169570999794,-87.4600980000916 38.1695749999497,-87.4546709998808 38.1695739999108,-87.4511800002613 38.1695829995541,-87.4471790001056 38.1695849996316,-87.4471300006001 38.1695849996316,-87.4470240002949 38.1695849996316,-87.4444320004758 38.1695869997091,-87.4412999999832 38.1695919999026,-87.4396499996221 38.1695950000185))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 394, ""NN"": 1, ""AADT"": 16299, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I64"", ""CTFIPS"": 173, ""FCLASS"": 1, ""SIGNN1"": ""64"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""18700000640000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 4940, ""ENDPOINT"": 1.49899995, ""FUT_AADT"": 18581, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377156, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 701, ""BEGINPOINT"": 0.271, ""THROUGH_LA"": 4, ""Shape__Length"": 0.02256102318369428}"
395,I 69,I 69,I,69,12600000690000001,1,18,IN,18051,1,17044,3574,4,"MULTILINESTRING((-87.4716289996574 38.1654240000108,-87.4715519996645 38.1656410000021,-87.4706050001835 38.1677670004428,-87.4699159995471 38.1692339993101,-87.4697389999951 38.169559000032,-87.4697379992719 38.1695620001492,-87.4696589996292 38.169721999868,-87.4696229996442 38.1697979998056,-87.4693640000764 38.1703459997231,-87.4687310004148 38.1716950000037,-87.468642999653 38.1718690000888,-87.4685280000252 38.1721860003369,-87.4684529996822 38.1724199999719,-87.4684070005497 38.1726099996962,-87.4683380000544 38.1728849998325,-87.4683060002674 38.1731290006562,-87.4682539994905 38.173474999949,-87.4682259999014 38.1738589996781,-87.4681569994061 38.1747719998088,-87.4681399996877 38.17494799954))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 395, ""NN"": 1, ""AADT"": 17044, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I69"", ""CTFIPS"": 51, ""FCLASS"": 1, ""SIGNN1"": ""69"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""12600000690000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 3574, ""ENDPOINT"": 0.68699998, ""FUT_AADT"": 19430, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377157, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 758, ""BEGINPOINT"": 0, ""THROUGH_LA"": 4, ""Shape__Length"": 0.010240759818551536}"
396,S 57,S 57,S,57,98700000570000001,1,18,IN,18173,3,1213,144,2,"MULTILINESTRING((-87.457843999483 38.1940730001648,-87.4577690000382 38.1941490001214,-87.4575850008135 38.1946360000415,-87.4572359999357 38.19536100049))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 396, ""NN"": 1, ""AADT"": 1213, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""S57"", ""CTFIPS"": 173, ""FCLASS"": 3, ""SIGNN1"": ""57"", ""SIGNT1"": ""S"", ""STFIPS"": 18, ""ROUTEID"": ""98700000570000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 144, ""ENDPOINT"": 0.579, ""FUT_AADT"": 1431, ""FUT_YEAR"": -2209161600000, ""OBJECTID"": 377158, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 100, ""BEGINPOINT"": 0.48300001, ""THROUGH_LA"": 2, ""Shape__Length"": 0.0014320039594415946}"
397,I 69,I 69,I,69,18200000690000002,1,18,IN,18163,1,28314,3325,4,"MULTILINESTRING((-87.4726790008671 38.1436000001218,-87.4726510003797 38.1453500001993,-87.4725649992676 38.1507319998594,-87.4725639994427 38.1507699998463,-87.4725639994427 38.1508010005646,-87.4724789999522 38.1581250002234,-87.4724120000051 38.1615179999,-87.4723579995784 38.162307000511,-87.4723430004081 38.1625420002119,-87.4721450000414 38.1636189996157,-87.4720670002236 38.1639260006778,-87.4716289996574 38.1654240000108))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 397, ""NN"": 1, ""AADT"": 28314, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I69"", ""CTFIPS"": 163, ""FCLASS"": 1, ""SIGNN1"": ""69"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""18200000690000002"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 3325, ""ENDPOINT"": 13.5170002, ""FUT_AADT"": 32278, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377159, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 28333, ""AADT_SINGL"": 1047, ""BEGINPOINT"": 12.00800037, ""THROUGH_LA"": 4, ""Shape__Length"": 0.021918926429447674}"
398,I 64,I 64,I,64,18700000640000001,1,18,IN,18173,1,17421,5550,4,"MULTILINESTRING((-87.4671899998337 38.169570999794,-87.464398999823 38.169571999833))",ntad_national_network,1334,2026-07-23 18:01:40.633298+00,2018-01-01 00:00:00+00,,,,,,{},"{""ID"": 398, ""NN"": 1, ""AADT"": 17421, ""YEAR"": 2018, ""LNAME"": "" "", ""SIGN1"": ""I64"", ""CTFIPS"": 173, ""FCLASS"": 1, ""SIGNN1"": ""64"", ""SIGNT1"": ""I"", ""STFIPS"": 18, ""ROUTEID"": ""18700000640000001"", ""VERSION"": ""2020.01.10"", ""AADT_COM"": 5550, ""ENDPOINT"": 0.15099999, ""FUT_AADT"": 19860, ""FUT_YEAR"": 2114380800000, ""OBJECTID"": 377160, ""FACILITYT"": 2, ""OWNERSHIP"": 1, ""URBANCODE"": 99999, ""AADT_SINGL"": 493, ""BEGINPOINT"": 0, ""THROUGH_LA"": 4, ""Shape__Length"": 0.0027910001898923975}"
