edge_id,route_id,source,target,geom,length_m,kind,route_name,route_ref,sign_type,sign_num,state,fclass,aadt,aadt_com,through_lanes
352,323972,199179,199212,"LINESTRING(-96.653775999397 43.9981199999861,-96.6536130000887 43.998227000072,-96.6530159995138 43.9986130000828,-96.6521850003838 43.9991529996276)",171.6358724476587,truck_route,S 34,S 34,S,34,SD,4,2150,376,2
353,323975,199125,199141,"LINESTRING(-96.6569060002398 43.9963120002207,-96.6567460004062 43.9964039999749,-96.6560789995111 43.9967699994251)",83.60946613441692,truck_route,S 34,S 34,S,34,SD,4,2150,376,2
354,323979,199434,199467,"LINESTRING(-96.6477509996847 44.0021719994985,-96.647379999964 44.0024299998688,-96.6468650003032 44.0027819998466,-96.6463619994396 44.0031310002004,-96.6463010002385 44.0031729999288)",160.92004229363104,truck_route,S 34,S 34,S,34,SD,4,2150,376,2
355,323996,200519,200556,"LINESTRING(-96.6224039999824 44.0076379999646,-96.6203949995961 44.0076089992768)",161.145860081144,truck_route,S 34,S 34,S,34,SD,4,2150,376,2
356,324002,203908,203939,"LINESTRING(-96.4988170000603 43.8434350000887,-96.4977190000683 43.8446339992966)",159.82441863859972,truck_route,S 11,S 11,S,11,SD,4,2150,245,2
357,324007,203258,203254,"LINESTRING(-96.5121229996606 43.7814800001315,-96.5121749995391 43.7819040000848,-96.512295000088 43.7829239999341)",161.03646824731953,truck_route,S 11,S 11,S,11,SD,4,2150,245,2
358,324030,203202,203200,"LINESTRING(-96.5140639993764 43.8118739994927,-96.5140659999246 43.8121659995023,-96.5140800001683 43.8133229998188)",161.00170828022792,truck_route,S 11,S 11,S,11,SD,4,2150,245,2
359,324032,203194,203193,"LINESTRING(-96.5141799997274 43.8162199998472,-96.5142330003291 43.8176689997291)",161.05290441070704,truck_route,S 11,S 11,S,11,SD,4,2150,245,2
360,324039,203468,203495,"LINESTRING(-96.5065189998978 43.8350470001295,-96.5061549998497 43.8354419998732,-96.5055849999373 43.8360670000235,-96.5054200000808 43.8362460000851)",159.87606813799215,truck_route,S 11,S 11,S,11,SD,4,2150,245,2
361,324075,201095,201152,"LINESTRING(-96.5922910002183 44.0073669998239,-96.5902850002051 44.0073759995409)",160.87681058741106,truck_route,S 34,S 34,S,34,SD,4,2150,376,2
362,324084,201542,201575,"LINESTRING(-96.5802699993094 44.0073819999976,-96.5782690002174 44.0073680000079)",160.48017752861492,truck_route,S 34,S 34,S,34,SD,4,1432,315,2
363,324098,201320,201304,"LINESTRING(-96.5872749999112 44.0160720006424,-96.5873589995768 44.0175190000027)",160.92083546166174,truck_route,S 13,S 13,S,13,SD,4,946,76,2
364,324100,201277,201276,"LINESTRING(-96.5876110003702 44.0218499999877,-96.587617000218 44.0233079995183)",162.00295370606491,truck_route,S 13,S 13,S,13,SD,4,946,76,2
365,324109,201265,201272,"LINESTRING(-96.5877029995334 44.0377900001158,-96.5876509996549 44.0392380005133)",160.94563816506732,truck_route,S 13,S 13,S,13,SD,4,946,76,2
366,324126,202433,202467,"LINESTRING(-96.5422029998127 44.0075909999121,-96.5411329994098 44.0076119998165,-96.5401959999746 44.0076260003947)",161.00106027939597,truck_route,S 34,S 34,S,34,SD,4,1432,315,2
367,324132,203163,203198,"LINESTRING(-96.5161250005395 44.0073330000193,-96.5141209992778 44.0072449998643)",161.01080497660715,truck_route,S 34,S 34,S,34,SD,4,1432,315,2
368,324134,203259,203353,"LINESTRING(-96.5121169998128 44.0071560000373,-96.5118029999934 44.0071419993481,-96.5101130003477 44.0070669994306)",161.01792940295013,truck_route,S 34,S 34,S,34,SD,4,1432,315,2
369,324137,203525,203588,"LINESTRING(-96.504096000133 44.0069060004332,-96.5036850002293 44.0069069993327,-96.5020889993966 44.0069129998369)",160.95713020889815,truck_route,S 34,S 34,S,34,SD,4,1432,315,2
370,324147,203928,203997,"LINESTRING(-96.4980739998955 44.0069279994792,-96.4960659993342 44.0069359997177)",161.03778165845785,truck_route,S 34,S 34,S,34,SD,4,1432,315,2
371,324151,204078,204132,"LINESTRING(-96.4920509998331 44.0069479994272,-96.490043999995 44.0069539999272)",160.95640288768917,truck_route,S 34,S 34,S,34,SD,4,1432,315,2
372,324166,143860,143853,"LINESTRING(-98.5133870003531 44.9931479998656,-98.5133870003531 44.9931540000924,-98.5133990000487 44.9947859996887,-98.5134309998357 44.9987209995816,-98.5135059992805 45.0074570004522,-98.5135179998743 45.0087859997323,-98.5135560004075 45.0132429999982,-98.5136090001109 45.0189349997457,-98.5136359998751 45.0218299996258,-98.5136900003018 45.0277199998374,-98.5137190006141 45.0362770005054,-98.5137389998073 45.0422250004404,-98.5138009997315 45.0507880001219,-98.5138130003254 45.0524390000211,-98.5138189992749 45.0567009998233,-98.513789000036 45.0651439996627,-98.5137750006906 45.0688630001828,-98.5137649997465 45.0712919995539,-98.5137350005076 45.0788359994163,-98.5137339997844 45.0795890002459,-98.5137220000888 45.0857609997788,-98.5137110002182 45.0884899998427,-98.5136999994492 45.0905390000895,-98.5137190006141 45.0927560001183,-98.5137019999973 45.0977270005516,-98.5137070000202 45.100223000134,-98.5136940004997 45.1031929993462,-98.5137009992741 45.106796000605,-98.5137079998451 45.1086709995045,-98.5137079998451 45.1087080003032)",12842.619229168318,truck_route,U 281,U 281,U,281,SD,3,2625,368,2
373,324174,171672,171713,"LINESTRING(-97.5179869997748 44.5873289999976,-97.5170980000202 44.5873270000973,-97.5159570003704 44.5873229996568)",161.20523529652962,truck_route,S 28,S 28,S,28,SD,4,630,91,2
374,324192,142285,142300,"LINESTRING(-98.5648710006765 44.072789999684,-98.5638920005102 44.0727170003086)",78.84420006846005,truck_route,S 34,S 34,S,34,SD,4,1170,99,2
375,324196,142592,142674,"LINESTRING(-98.5568930006544 44.0721540004024,-98.5567150003792 44.0721310000081,-98.5559459993769 44.072032000173,-98.555150000407 44.0719180001969,-98.5549210000781 44.0718850003666)",160.78562355658426,truck_route,S 34,S 34,S,34,SD,4,1170,99,2
376,324229,144309,144345,"LINESTRING(-98.4875489994827 44.0674190003236,-98.4855409998197 44.0674319998707)",160.87799210593082,truck_route,S 34,S 34,S,34,SD,4,1170,99,2
377,324238,144716,144770,"LINESTRING(-98.4714999995523 44.0675199997588,-98.4694960000872 44.0675320001147)",160.55629591039863,truck_route,S 34,S 34,S,34,SD,4,1170,99,2
378,324253,145236,145317,"LINESTRING(-98.4455109999676 44.0676799995721,-98.4435040001294 44.0676930003528)",160.7971887958182,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
379,324256,145469,145502,"LINESTRING(-98.4374870008131 44.0676080001614,-98.4369179998273 44.067558999616,-98.4366910000466 44.0675389994607,-98.4360689993573 44.0674550001548,-98.4355060000159 44.0673770002777)",160.85920070850733,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
380,324257,145077,145032,"LINESTRING(-98.455055000685 44.1966670001339,-98.4558740001194 44.1975130003015,-98.4563159999853 44.1979600002726,-98.4566380002006 44.1983060001119,-98.456811000453 44.1985139996257,-98.4570420004317 44.1988509998369,-98.4572490001209 44.1991730001663,-98.4573239995656 44.1993129998166,-98.4574589992849 44.1996459999851,-98.4575399994757 44.1998890001039,-98.4576230002147 44.2001620004333,-98.457677999568 44.2003790004863,-98.457713999553 44.2005779997908,-98.4577370000175 44.2007639998599,-98.4577520000861 44.2009979999645,-98.4577589997588 44.2011900001323,-98.4577699996295 44.2020239996568,-98.4577670001547 44.2039810001258,-98.4577719992793 44.2078249999674,-98.4577709994544 44.2088830005221,-98.4577699996295 44.2111749997513,-98.457793000094 44.2233909999936,-98.457797000292 44.2256669998452,-98.4578319995537 44.2347839998426,-98.4578309997288 44.2378719999832,-98.4578309997288 44.240159999863,-98.4578340001019 44.2421009996222,-98.4578519996452 44.252369000124,-98.4578559998432 44.2546749993435,-98.4578679995388 44.2595349999161,-98.4578769997596 44.2666040000436,-98.4578899992801 44.2763909998523,-98.4578960000262 44.281062999662,-98.4578990003992 44.283638999865)",9720.3420131003,truck_route,U 281,U 281,U,281,SD,3,1468,417,2
381,324261,145779,145813,"LINESTRING(-98.4203889994978 44.0639810001151,-98.4201070003638 44.0640079992995,-98.4196069998733 44.0640709997153,-98.4190449994585 44.0641679995688,-98.4185659997827 44.0642590000454,-98.4184319998884 44.0642930001238)",160.8266396938917,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
382,324263,145558,145591,"LINESTRING(-98.4316839999604 44.0665059996163,-98.4309749992325 44.0662860000778,-98.4302410001869 44.0660379996998,-98.4298629998951 44.0658970001954)",160.878287933396,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
383,324270,145972,146037,"LINESTRING(-98.4109630005777 44.0664240004472,-98.4090980001315 44.0669619998818)",160.93150391862505,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
384,324271,145885,145916,"LINESTRING(-98.4146910000237 44.065346999967,-98.4128270003007 44.0658859999957)",160.90092716412002,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
385,324296,147059,147086,"LINESTRING(-98.3613460003504 44.065884999508,-98.3610559999222 44.0658600002195,-98.3593560002307 44.0657150002654)",160.54891531909874,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
386,324308,147377,147405,"LINESTRING(-98.3414649994203 44.0639840003837,-98.3412350001648 44.0639460006281,-98.339871999859 44.0637120003725,-98.3395129998338 44.06364800034)",160.79072280677156,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
387,324317,147598,147624,"LINESTRING(-98.3258030000024 44.0614149995825,-98.3249960002636 44.0613350003004,-98.3238999999214 44.0612480001756,-98.3238090005831 44.0612439998477)",160.91843422064028,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
388,324320,147766,147799,"LINESTRING(-98.313769999398 44.0611320002408,-98.3117609999101 44.0611320002408)",160.9686615768268,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
389,324328,144438,144780,"LINESTRING(-98.4816740004566 44.4216019999209,-98.481647999619 44.42158900013,-98.4811919995094 44.421363999737,-98.4782699999775 44.4199070002809,-98.4779879999452 44.4197640002007,-98.4777649994641 44.4196550004117,-98.4774580002157 44.4194859998426,-98.4772359995596 44.4193619999951,-98.4769119996945 44.4191400001908,-98.4767760001503 44.4190359993278,-98.4766099995707 44.4189090002626,-98.4762920004517 44.4186499998994,-98.4760730001686 44.4184209998886,-98.4758709996039 44.4181940002003,-98.4757030002727 44.4179750000474,-98.4755340002183 44.4177250001446,-98.4753860000803 44.4174610000879,-98.4753090000874 44.4173110002392,-98.4752069999802 44.4170610000641,-98.4751550001016 44.4169109998309,-98.4750820003067 44.4165530003885,-98.4750509994462 44.4164160004379,-98.4750360002759 44.4163049995399,-98.4750119999865 44.4160759999698,-98.4750050003138 44.4159349995166,-98.4750029997656 44.4157370004223,-98.4750000002909 44.4151039999188,-98.4750160001845 44.4142049995593,-98.4750089996134 44.4131479994634,-98.4750060001387 44.4122539998629,-98.4750010001158 44.4116630003154,-98.4749969999179 44.4112130005572,-98.4750119999865 44.4101159999033,-98.4750119999865 44.4090790002583,-98.4750019999408 44.4080330005247,-98.4749939995448 44.406972999742,-98.474991999895 44.4063989994547,-98.474991999895 44.4059650005381,-98.4749979997428 44.4054610001984,-98.4749880005953 44.4049479998625,-98.4749910000701 44.4045630003785,-98.474991999895 44.4043790003003,-98.4749979997428 44.4041549996751,-98.4749960000929 44.4040589995113,-98.4749989995677 44.4039599995184,-98.4750019999408 44.4038509997927,-98.4749979997428 44.4037790004336,-98.4749899993469 44.4036329997319,-98.4749690003288 44.403443999799,-98.4749220004731 44.4030679998383,-98.474843999757 44.4026690001168,-98.4747340001521 44.402282000557,-98.4745200007902 44.4017320000254,-98.474334999944 44.4013340001129,-98.4742579999511 44.4011690002616,-98.4734919993218 44.3996620000678,-98.4691510003057 44.3908369999396)",3731.8755082320276,truck_route,U 14,U 14,U,14,SD,3,3442,468,2
390,324349,148147,148148,"LINESTRING(-98.2875970005885 44.0563200000687,-98.2875490000096 44.0562939999648)",4.810416917121763,truck_route,S 34,S 34,S,34,SD,4,1021,126,2
391,324363,148541,148544,"LINESTRING(-98.2626629995414 44.0540350002913,-98.2625620001574 44.0540360003336)",8.094183178648274,truck_route,S 34,S 34,S,34,SD,4,1836,195,4
392,324393,149828,149802,"LINESTRING(-98.2119300006771 44.1851949996432,-98.2122000001155 44.187327000361,-98.2123699999948 44.1886699997109,-98.2125540001178 44.1902239994847,-98.2132819993157 44.1966140000967)",1273.439385479888,truck_route,S 37,S 37,S,37,SD,2,2978,271,4
393,324394,150995,154169,"LINESTRING(-98.1741679998806 44.3706050003807,-98.1730530001702 44.3705789999603,-98.1725229995424 44.3705520003514,-98.171964000399 44.3705140001433,-98.1710420001341 44.3704250000497,-98.1703399999772 44.3703560001293,-98.1697070003156 44.3703079996342,-98.169171999665 44.3702769999625,-98.1687070002329 44.3702590005598,-98.1681020001604 44.370243999341,-98.1675949999972 44.3702429995165,-98.1673270002086 44.3702390002182,-98.1639510002169 44.3702239996364,-98.1539639998086 44.3701939997455,-98.1503569998382 44.370177000143,-98.1473719996587 44.3701630006556,-98.143742000122 44.3701449992914,-98.1337480000411 44.3701059996346,-98.1273400000142 44.3700939997844,-98.1135570003879 44.3700409999348,-98.1035780003755 44.369967000416,-98.0997570001449 44.3699339996199,-98.0953860000933 44.3699570001962,-98.0949429995042 44.3699559997246,-98.0947580004545 44.3699880006795)",6332.048393215183,truck_route,U 14,U 14,U,14,SD,3,2464,342,4
394,324398,148454,148598,"LINESTRING(-98.2664039994062 44.3706429998875,-98.2637280008198 44.3706420000698,-98.2598879994243 44.3706420000698,-98.2587490003227 44.370641000252,-98.2587389993786 44.3706420000698)",610.9481896532352,truck_route,U 14,U 14,U,14,SD,3,3744,393,4
395,324415,149754,149753,"LINESTRING(-98.2141609999229 44.3703490000863,-98.2141559999 44.3704300004409,-98.2141569997249 44.3705110000413,-98.2141640002959 44.3710259994549)",75.23971036194649,truck_route,S 37,S 37,S,37,SD,4,7301,372,4
396,324422,149734,149733,"LINESTRING(-98.2142060001287 44.3762770002868,-98.2142090005018 44.3767930007176)",57.33825782081315,truck_route,S 37,S 37,S,37,SD,4,4522,362,4
397,324462,150310,150398,"LINESTRING(-98.199405999803 44.3702629998567,-98.1991639999536 44.3702629998567,-98.1981400004798 44.3702629998567,-98.1970199998482 44.3702629998567,-98.1964959999665 44.3703390005738)",232.78886335457943,truck_route,U 14,U 14,U,14,SD,3,5308,249,4
398,324475,149689,149693,"LINESTRING(-98.2143750001831 44.4419680007188,-98.2143640003124 44.443150000098,-98.2143619997643 44.4434179996569)",161.12851442508278,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
399,324478,149718,149721,"LINESTRING(-98.214268000053 44.4550179998096,-98.2142399995656 44.4618999994931)",764.7392824432435,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
400,324484,149749,149750,"LINESTRING(-98.2141779996413 44.4821760002632,-98.2141740003417 44.483624000457)",160.904519247496,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
401,324492,149739,149742,"LINESTRING(-98.2141920007833 44.4763830003897,-98.2141890004102 44.4778310001405)",160.90416867527856,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
402,324498,149750,149751,"LINESTRING(-98.2141740003417 44.483624000457,-98.2141709999686 44.4850719999599)",160.90434592165855,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
403,324513,149771,149772,"LINESTRING(-98.214043999747 44.5053460004837,-98.214043999747 44.5067939995023)",160.90472955877377,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
404,324519,149779,149783,"LINESTRING(-98.2140060001121 44.5183799999424,-98.2139950002415 44.519188000376,-98.2139869998456 44.519827999895)",160.91230525687786,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
405,324522,149784,149786,"LINESTRING(-98.2139669997541 44.5212760003705,-98.2139479994875 44.5227240007253)",160.9124185781916,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
406,324530,149501,149506,"LINESTRING(-98.2204929997818 44.5390139999128,-98.2204710000405 44.5404619998524)",160.91528355280334,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
407,324533,149567,149555,"LINESTRING(-98.2190100007236 44.5319400000896,-98.2192199998876 44.5322600004847,-98.2194709999578 44.5326820003146,-98.2196400000122 44.5330200003795,-98.219758000013 44.533284000051)",160.93196557279873,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
408,324540,149524,149526,"LINESTRING(-98.2203950007708 44.5462539999402,-98.2203930002227 44.5477020003511)",160.90612006626816,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
409,324549,149538,149539,"LINESTRING(-98.2203750006793 44.5592810002491,-98.2203739999561 44.5600189998458)",82.0088953248636,truck_route,S 37,S 37,S,37,SD,4,1754,191,2
410,324562,144028,144070,"LINESTRING(-98.5037409995283 44.6332960001741,-98.5030910001483 44.6332939999382,-98.5017119999489 44.6332879998694)",160.99987587982477,truck_route,S 28,S 28,S,28,SD,4,364,106,2
411,324570,144235,144273,"LINESTRING(-98.4915689999051 44.6332419995342,-98.4895399994273 44.6332309998239)",161.00223111092853,truck_route,S 28,S 28,S,28,SD,4,364,106,2
412,324574,144402,144443,"LINESTRING(-98.4834539996157 44.6331970002411,-98.4814259998612 44.6331839996433)",160.9247974006372,truck_route,S 28,S 28,S,28,SD,4,364,106,2
413,324575,144498,144549,"LINESTRING(-98.4793969993835 44.6331709996818,-98.4773680007024 44.6331580003567)",161.00412793541142,truck_route,S 28,S 28,S,28,SD,4,364,106,2
414,324588,145182,145220,"LINESTRING(-98.4489670003253 44.6330190004081,-98.4469379998475 44.6330119998684)",161.00008146580691,truck_route,S 28,S 28,S,28,SD,4,364,106,2
415,324590,145220,145248,"LINESTRING(-98.4469379998475 44.6330119998684,-98.4449090002681 44.6330060004096)",160.99952906222714,truck_route,S 28,S 28,S,28,SD,4,364,106,2
416,324598,145617,145652,"LINESTRING(-98.4286799995143 44.6329640003457,-98.4266509999349 44.6329590000468)",160.99923889919913,truck_route,S 28,S 28,S,28,SD,4,364,106,2
417,324601,145577,145617,"LINESTRING(-98.4307080001671 44.6329689993656,-98.4286799995143 44.6329640003457)",160.9199616350303,truck_route,S 28,S 28,S,28,SD,4,364,106,2
418,324607,145845,145889,"LINESTRING(-98.4165070000661 44.6329369998775,-98.4158229994526 44.632936000073,-98.4144789994133 44.6329299993279)",160.92129058215085,truck_route,S 28,S 28,S,28,SD,4,364,106,2
