site_id,kind,name,state,truck_spaces,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,last_seen_at,last_seen_src,liveness,live_state,live_presence,live_sources,live_corrob,live_reasons
1039,public_rest_area,NHS Rest Stop 18: City of Hobbs/K.L. Towle,NM,9,POINT(-103.089801999826 32.7265700002046),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Lea"", ""OBJECTID"": 1039, ""latitude"": 32.72657, ""longitude"": -103.089802, ""mile_post"": ""108"", ""municipality"": ""Hobbs"", ""state_number"": ""35"", ""highway_route"": ""US 62/180N&S"", ""nhs_rest_stop"": ""NHS Rest Stop 18: City of Hobbs/K.L. Towle"", ""number_of_spots"": 9}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
104,public_rest_area,Valley Wells Southbound,CA,17,POINT(-115.706480000161 35.4327499997792),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""San Bernardino"", ""OBJECTID"": 104, ""latitude"": 35.43275, ""longitude"": -115.70648, ""mile_post"": ""PM 160.8"", ""municipality"": ""Halloran Springs"", ""state_number"": ""06"", ""highway_route"": ""I-15 S"", ""nhs_rest_stop"": ""Valley Wells Southbound"", ""number_of_spots"": 17}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1040,public_rest_area,NHS Rest Stop 19: Maljamar,NM,2,POINT(-103.793297000045 32.8569500003666),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Lea"", ""OBJECTID"": 1040, ""latitude"": 32.85695, ""longitude"": -103.793297, ""mile_post"": ""143"", ""municipality"": ""Maljamar"", ""state_number"": ""35"", ""highway_route"": ""US 82S"", ""nhs_rest_stop"": ""NHS Rest Stop 19: Maljamar"", ""number_of_spots"": 2}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1041,public_rest_area,NHS Rest Stop 20: Waldrop,NM,4,POINT(-103.814675000277 33.4179650002479),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Chaves"", ""OBJECTID"": 1041, ""latitude"": 33.417965, ""longitude"": -103.814675, ""mile_post"": ""196"", ""municipality"": ""Roswell"", ""state_number"": ""35"", ""highway_route"": ""US 380E"", ""nhs_rest_stop"": ""NHS Rest Stop 20: Waldrop"", ""number_of_spots"": 4}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1042,public_rest_area,NHS Rest Stop 9: Ft. Craig,NM,4,POINT(-107.137373999924 33.6214160003409),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Socorro"", ""OBJECTID"": 1042, ""latitude"": 33.621416, ""longitude"": -107.137374, ""mile_post"": ""114"", ""municipality"": ""Magdalena"", ""state_number"": ""35"", ""highway_route"": ""I-25N"", ""nhs_rest_stop"": ""NHS Rest Stop 9: Ft. Craig"", ""number_of_spots"": 4}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1043,public_rest_area,NHS Rest Stop 10: Ft. Craig,NM,11,POINT(-107.138311000257 33.6225889998891),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Socorro"", ""OBJECTID"": 1043, ""latitude"": 33.622589, ""longitude"": -107.138311, ""mile_post"": ""114"", ""municipality"": ""Magdalena"", ""state_number"": ""35"", ""highway_route"": ""I-25S"", ""nhs_rest_stop"": ""NHS Rest Stop 10: Ft. Craig"", ""number_of_spots"": 11}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1044,public_rest_area,NHS Rest Stop 21: Mesa,NM,5,POINT(-104.641073999629 33.9531319998355),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Chaves"", ""OBJECTID"": 1044, ""latitude"": 33.953132, ""longitude"": -104.641074, ""mile_post"": ""150"", ""municipality"": ""Roswell"", ""state_number"": ""35"", ""highway_route"": ""US 285N"", ""nhs_rest_stop"": ""NHS Rest Stop 21: Mesa"", ""number_of_spots"": 5}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1045,public_rest_area,NHS Rest Stop 11: Walking Sands,NM,8,POINT(-106.88943000015 34.3032620001105),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Socorro"", ""OBJECTID"": 1045, ""latitude"": 34.303262, ""longitude"": -106.88943, ""mile_post"": ""167"", ""municipality"": ""La Joya"", ""state_number"": ""35"", ""highway_route"": ""I-25N"", ""nhs_rest_stop"": ""NHS Rest Stop 11: Walking Sands"", ""number_of_spots"": 8}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1046,public_rest_area,NHS Rest Stop 12: Walking Sands,NM,8,POINT(-106.890385000027 34.3055840001385),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Socorro"", ""OBJECTID"": 1046, ""latitude"": 34.305584, ""longitude"": -106.890385, ""mile_post"": ""167"", ""municipality"": ""La Joya"", ""state_number"": ""35"", ""highway_route"": ""I-25S"", ""nhs_rest_stop"": ""NHS Rest Stop 12: Walking Sands"", ""number_of_spots"": 8}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1047,public_rest_area,NHS Rest Stop 28: Anton Chico,NM,17,POINT(-105.086277999817 34.9803880000593),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Guadalupe"", ""OBJECTID"": 1047, ""latitude"": 34.980388, ""longitude"": -105.086278, ""mile_post"": ""251"", ""municipality"": ""Santa Rosa"", ""state_number"": ""35"", ""highway_route"": ""I-40W"", ""nhs_rest_stop"": ""NHS Rest Stop 28: Anton Chico"", ""number_of_spots"": 17}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1048,public_rest_area,NHS Rest Stop 27: Anton Chico,NM,14,POINT(-105.079807999866 34.9817859998767),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Guadalupe"", ""OBJECTID"": 1048, ""latitude"": 34.981786, ""longitude"": -105.079808, ""mile_post"": ""251"", ""municipality"": ""Santa Rosa"", ""state_number"": ""35"", ""highway_route"": ""I-40E"", ""nhs_rest_stop"": ""NHS Rest Stop 27: Anton Chico"", ""number_of_spots"": 14}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1049,public_rest_area,NHS Rest Stop 26: Rattlesnake Draw,NM,12,POINT(-105.851212000082 35.0046379999845),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Torrance"", ""OBJECTID"": 1049, ""latitude"": 35.004638, ""longitude"": -105.851212, ""mile_post"": ""207"", ""municipality"": ""Moriarty"", ""state_number"": ""35"", ""highway_route"": ""I-40W"", ""nhs_rest_stop"": ""NHS Rest Stop 26: Rattlesnake Draw"", ""number_of_spots"": 12}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
105,public_rest_area,Shandon,CA,17,POINT(-120.347215999927 35.6758460002911),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""San Luis Obispo"", ""OBJECTID"": 105, ""latitude"": 35.675846, ""longitude"": -120.347216, ""mile_post"": ""PM 49.6"", ""municipality"": ""Cholame"", ""state_number"": ""06"", ""highway_route"": ""Hwy 46"", ""nhs_rest_stop"": ""Shandon"", ""number_of_spots"": 17}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1050,public_rest_area,NHS Rest Stop 25: Rattlesnake Draw,NM,10,POINT(-105.844301999915 35.0061140001006),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Torrance"", ""OBJECTID"": 1050, ""latitude"": 35.006114, ""longitude"": -105.844302, ""mile_post"": ""207"", ""municipality"": ""Moriarty"", ""state_number"": ""35"", ""highway_route"": ""I-40E"", ""nhs_rest_stop"": ""NHS Rest Stop 25: Rattlesnake Draw"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1051,public_rest_area,NHS Rest Stop 30: Pajarito (Newkirk),NM,16,POINT(-104.238582000423 35.0680099996436),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Guadalupe"", ""OBJECTID"": 1051, ""latitude"": 35.06801, ""longitude"": -104.238582, ""mile_post"": ""302"", ""municipality"": ""Cuervo"", ""state_number"": ""35"", ""highway_route"": ""I-40W"", ""nhs_rest_stop"": ""NHS Rest Stop 30: Pajarito (Newkirk)"", ""number_of_spots"": 16}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1052,public_rest_area,NHS Rest Stop 29: Pajarito (Newkirk),NM,10,POINT(-104.238979000083 35.069370999722),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Guadalupe"", ""OBJECTID"": 1052, ""latitude"": 35.069371, ""longitude"": -104.238979, ""mile_post"": ""302"", ""municipality"": ""Cuervo"", ""state_number"": ""35"", ""highway_route"": ""I-40E"", ""nhs_rest_stop"": ""NHS Rest Stop 29: Pajarito (Newkirk)"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1053,public_rest_area,NHS Rest Stop 24: Acomita,NM,8,POINT(-107.555218999649 35.0729670003427),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Cibola"", ""OBJECTID"": 1053, ""latitude"": 35.072967, ""longitude"": -107.555219, ""mile_post"": ""102"", ""municipality"": ""Acoma Pueblo"", ""state_number"": ""35"", ""highway_route"": ""I-40E&W"", ""nhs_rest_stop"": ""NHS Rest Stop 24: Acomita"", ""number_of_spots"": 8}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1054,public_rest_area,NHS Rest Stop 31: Llano Estacado/Glen Rio (Welcome Center),NM,52,POINT(-103.04961200014 35.1838050002675),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Quay"", ""OBJECTID"": 1054, ""latitude"": 35.183805, ""longitude"": -103.049612, ""mile_post"": ""373"", ""municipality"": ""San Jon"", ""state_number"": ""35"", ""highway_route"": ""I-40W"", ""nhs_rest_stop"": ""NHS Rest Stop 31: Llano Estacado/Glen Rio (Welcome Center)"", ""number_of_spots"": 52}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1055,public_rest_area,NHS Rest Stop 23: Manuelito Welcome Center,NM,22,POINT(-109.005049000217 35.3974110000028),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""McKinley"", ""OBJECTID"": 1055, ""latitude"": 35.397411, ""longitude"": -109.005049, ""mile_post"": ""3"", ""municipality"": ""Mentmore"", ""state_number"": ""35"", ""highway_route"": ""I-40E"", ""nhs_rest_stop"": ""NHS Rest Stop 23: Manuelito Welcome Center"", ""number_of_spots"": 22}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1056,public_rest_area,NHS Rest Stop 13: La Bajada (Welcome Center),NM,14,POINT(-106.156531999822 35.5276870000407),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Santa Fe"", ""OBJECTID"": 1056, ""latitude"": 35.527687, ""longitude"": -106.156532, ""mile_post"": ""269"", ""municipality"": ""Santa Fe"", ""state_number"": ""35"", ""highway_route"": ""I-25N"", ""nhs_rest_stop"": ""NHS Rest Stop 13: La Bajada (Welcome Center)"", ""number_of_spots"": 14}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1057,public_rest_area,NHS Rest Stop 14: Ft. Union,NM,8,POINT(-104.879753000141 35.8658870003018),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Mora"", ""OBJECTID"": 1057, ""latitude"": 35.865887, ""longitude"": -104.879753, ""mile_post"": ""376"", ""municipality"": ""Watrous"", ""state_number"": ""35"", ""highway_route"": ""I-25N"", ""nhs_rest_stop"": ""NHS Rest Stop 14: Ft. Union"", ""number_of_spots"": 8}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1058,public_rest_area,NHS Rest Stop 15: Ft. Union,NM,7,POINT(-104.858481000214 35.8777289997336),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Mora"", ""OBJECTID"": 1058, ""latitude"": 35.877729, ""longitude"": -104.858481, ""mile_post"": ""376"", ""municipality"": ""Watrous"", ""state_number"": ""35"", ""highway_route"": ""I-25S"", ""nhs_rest_stop"": ""NHS Rest Stop 15: Ft. Union"", ""number_of_spots"": 7}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1059,public_rest_area,NHS Rest Stop 16: Thaxton,NM,3,POINT(-104.499532000221 36.645726999798),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Colfax"", ""OBJECTID"": 1059, ""latitude"": 36.645727, ""longitude"": -104.499532, ""mile_post"": ""435"", ""municipality"": ""Maxwell"", ""state_number"": ""35"", ""highway_route"": ""I-25N"", ""nhs_rest_stop"": ""NHS Rest Stop 16: Thaxton"", ""number_of_spots"": 3}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
106,public_rest_area,Camp Roberts Northbound,CA,8,POINT(-120.758500000364 35.8311739997019),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Monterey"", ""OBJECTID"": 106, ""latitude"": 35.831174, ""longitude"": -120.7585, ""mile_post"": ""PM 3.1"", ""municipality"": ""Bradley"", ""state_number"": ""06"", ""highway_route"": ""US101N"", ""nhs_rest_stop"": ""Camp Roberts Northbound"", ""number_of_spots"": 8}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1060,public_rest_area,NHS Rest Stop 17: Thaxton,NM,3,POINT(-104.500611999771 36.6498880000386),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Colfax"", ""OBJECTID"": 1060, ""latitude"": 36.649888, ""longitude"": -104.500612, ""mile_post"": ""435"", ""municipality"": ""Maxwell"", ""state_number"": ""35"", ""highway_route"": ""I-25S"", ""nhs_rest_stop"": ""NHS Rest Stop 17: Thaxton"", ""number_of_spots"": 3}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1061,public_rest_area,NHS Rest Stop 33: Sierra Grande,NM,26,POINT(-103.786735000032 36.6837280003444),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NM"", ""county"": ""Union"", ""OBJECTID"": 1061, ""latitude"": 36.683728, ""longitude"": -103.786735, ""mile_post"": ""392"", ""municipality"": ""Des Moines"", ""state_number"": ""35"", ""highway_route"": ""US-64N"", ""nhs_rest_stop"": ""NHS Rest Stop 33: Sierra Grande"", ""number_of_spots"": 26}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1062,public_rest_area,Southern Nv Rest Stop,NV,30,POINT(-114.859599999829 35.2226030001207),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NV"", ""county"": ""Clark"", ""OBJECTID"": 1062, ""latitude"": 35.222603, ""longitude"": -114.8596, ""mile_post"": ""3"", ""municipality"": ""Cal Nev Ari"", ""state_number"": ""32"", ""highway_route"": ""US95"", ""nhs_rest_stop"": ""Southern Nv Rest Stop"", ""number_of_spots"": 30}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1063,public_rest_area,NB Mile Post-88 Truck Turnout,NV,8,POINT(-114.609413000216 36.6272970003531),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NV"", ""county"": ""Clark"", ""OBJECTID"": 1063, ""latitude"": 36.627297, ""longitude"": -114.609413, ""mile_post"": ""MP 88"", ""municipality"": ""Moapa"", ""state_number"": ""32"", ""highway_route"": ""I-15N"", ""nhs_rest_stop"": ""NB Mile Post-88 Truck Turnout"", ""number_of_spots"": 8}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1064,public_rest_area,SB Mile Post-88 Truck Turnout,NV,8,POINT(-114.610173999924 36.6283310001976),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NV"", ""county"": ""Clark"", ""OBJECTID"": 1064, ""latitude"": 36.628331, ""longitude"": -114.610174, ""mile_post"": ""MP 88"", ""municipality"": ""Moapa"", ""state_number"": ""32"", ""highway_route"": ""I-15S"", ""nhs_rest_stop"": ""SB Mile Post-88 Truck Turnout"", ""number_of_spots"": 8}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1065,public_rest_area,Amargosa Valley Rest Area,NV,15,POINT(-116.399777000084 36.6431000000388),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NV"", ""county"": ""Nye"", ""OBJECTID"": 1065, ""latitude"": 36.6431, ""longitude"": -116.399777, ""mile_post"": ""MP 30"", ""municipality"": ""Amaragosa Valley"", ""state_number"": ""32"", ""highway_route"": ""US95"", ""nhs_rest_stop"": ""Amargosa Valley Rest Area"", ""number_of_spots"": 15}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1066,public_rest_area,SB MP 96 Truck Parking,NV,10,POINT(-114.502025999837 36.6934540001736),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NV"", ""county"": ""Clark"", ""OBJECTID"": 1066, ""latitude"": 36.693454, ""longitude"": -114.502026, ""mile_post"": ""MP 96"", ""municipality"": ""Logandale"", ""state_number"": ""32"", ""highway_route"": ""I-15S"", ""nhs_rest_stop"": ""SB MP 96 Truck Parking"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1067,public_rest_area,NB MP 96 Truck Parking,NV,10,POINT(-114.495531999596 36.6974889999379),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NV"", ""county"": ""Clark"", ""OBJECTID"": 1067, ""latitude"": 36.697489, ""longitude"": -114.495532, ""mile_post"": ""MP 96"", ""municipality"": ""Logandale"", ""state_number"": ""32"", ""highway_route"": ""I-15N"", ""nhs_rest_stop"": ""NB MP 96 Truck Parking"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1068,public_rest_area,NB Exit 110 Truck Parking - Mormon Mesa,NV,10,POINT(-114.26661699991 36.7775719999234),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NV"", ""county"": ""Clark"", ""OBJECTID"": 1068, ""latitude"": 36.777572, ""longitude"": -114.266617, ""mile_post"": ""MP 110"", ""municipality"": ""Bunkerville"", ""state_number"": ""32"", ""highway_route"": ""I-15N"", ""nhs_rest_stop"": ""NB Exit 110 Truck Parking - Mormon Mesa"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1069,public_rest_area,SB Exit 110 Truck Parking - Mormon Mesa,NV,10,POINT(-114.267052999928 36.7791720002999),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NV"", ""county"": ""Clark"", ""OBJECTID"": 1069, ""latitude"": 36.779172, ""longitude"": -114.267053, ""mile_post"": ""MP 110"", ""municipality"": ""Bunkerville"", ""state_number"": ""32"", ""highway_route"": ""I-15S"", ""nhs_rest_stop"": ""SB Exit 110 Truck Parking - Mormon Mesa"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
107,public_rest_area,Camp Roberts Southbound,CA,16,POINT(-120.772109999737 35.8517400000101),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Monterey"", ""OBJECTID"": 107, ""latitude"": 35.85174, ""longitude"": -120.77211, ""mile_post"": ""PM 5.1"", ""municipality"": ""Bradley"", ""state_number"": ""06"", ""highway_route"": ""US101 S"", ""nhs_rest_stop"": ""Camp Roberts Southbound"", ""number_of_spots"": 16}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1070,public_rest_area,Pahranagat Lake Rest Area,NV,3,POINT(-115.090246000067 37.2326639999284),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NV"", ""county"": ""Lincoln"", ""OBJECTID"": 1070, ""latitude"": 37.232664, ""longitude"": -115.090246, ""mile_post"": ""MP 28-29"", ""municipality"": ""Lincoln"", ""state_number"": ""32"", ""highway_route"": ""US93"", ""nhs_rest_stop"": ""Pahranagat Lake Rest Area"", ""number_of_spots"": 3}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1071,public_rest_area,Crystal Springs Rest Ares,NV,5,POINT(-115.231126000399 37.532298999769),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""NV"", ""county"": ""Lincoln"", ""OBJECTID"": 1071, ""latitude"": 37.532299, ""longitude"": -115.231126, ""mile_post"": ""MP 51"", ""municipality"": ""Lincoln"", ""state_number"": ""32"", ""highway_route"": ""US93"", ""nhs_rest_stop"": ""Crystal Springs Rest Ares"", ""number_of_spots"": 5}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
